carrier,delayed30,delay,destination
Delta,FALSE,-37,DFW
Republic,FALSE,-22,LIT
Republic,FALSE,-5,PIT
Delta,TRUE,96,MSP
Republic,FALSE,-17,IND
Republic,FALSE,-5,PIT
Republic,FALSE,-35,CMH
Delta,FALSE,-28,RSW
Delta,FALSE,17,MSY
Delta,FALSE,-2,TPA
Republic,TRUE,39,XNA
Republic,FALSE,-56,ORF
Republic,FALSE,-12,BUF
Republic,FALSE,-32,IAD
Delta,FALSE,11,MIA
Delta,FALSE,-2,ATL
Republic,TRUE,56,DCA
Republic,FALSE,-16,PIT
Republic,FALSE,-3,CMH
Republic,FALSE,-8,ATL
Delta,TRUE,78,MCI
Republic,FALSE,-26,CVG
Delta,FALSE,-8,ORD
Delta,FALSE,19,FLL
Republic,FALSE,-19,DTW
Delta,FALSE,28,MCO
Delta,TRUE,64,BOS
Republic,FALSE,16,BOS
Republic,FALSE,-17,RIC
Republic,FALSE,-18,GSO
Republic,FALSE,25,MEM
Republic,FALSE,-5,BDL
Republic,FALSE,16,ROC
Republic,FALSE,24,PWM
Delta,FALSE,-13,BOS
Republic,FALSE,1,BTV
Republic,FALSE,27,ILM
Republic,FALSE,-7,DCA
Republic,FALSE,5,CLE
Delta,FALSE,26,ATL
Delta,FALSE,-1,SYR
Republic,FALSE,-3,RDU
Republic,TRUE,79,DCA
Delta,TRUE,336,DEN
Republic,FALSE,19,STL
Republic,FALSE,-26,CMH
Delta,FALSE,-24,MSP
Delta,FALSE,-18,DFW
Delta,FALSE,-5,ORD
Republic,FALSE,-15,DCA
Republic,FALSE,-25,BOS
Delta,FALSE,-1,DTW
Republic,FALSE,-27,PIT
Republic,FALSE,-18,STL
Republic,FALSE,-34,RDU
Delta,FALSE,-21,IAH
Republic,FALSE,-15,CMH
Republic,FALSE,-9,DTW
Delta,FALSE,-30,BNA
Republic,FALSE,-37,RDU
Republic,FALSE,-25,BOS
Delta,FALSE,-15,FLL
Delta,FALSE,-34,TPA
Delta,FALSE,-10,MIA
Delta,FALSE,-14,PBI
Delta,FALSE,-10,ATL
Delta,FALSE,4,ORD
Republic,FALSE,-1,ORF
Republic,TRUE,47,RIC
Republic,FALSE,2,PIT
Delta,FALSE,7,DEN
Republic,FALSE,-10,DCA
Delta,FALSE,15,MSP
Republic,FALSE,-21,CHO
Republic,FALSE,-4,MKE
Republic,FALSE,-37,BOS
Republic,FALSE,-18,CVG
Republic,FALSE,-31,BTV
Delta,FALSE,-33,ATL
Delta,TRUE,111,ATL
Delta,FALSE,-34,DFW
Republic,FALSE,-17,RIC
Republic,FALSE,-18,SYR
Delta,FALSE,-19,ORD
Republic,FALSE,-22,ATL
Republic,FALSE,-20,GSO
Republic,FALSE,-34,DCA
Republic,FALSE,-35,CLT
Republic,FALSE,-7,STL
Republic,FALSE,-35,IAH
Republic,FALSE,-25,ILM
Republic,FALSE,-25,PWM
Republic,FALSE,-22,BOS
Republic,FALSE,-25,CMH
Republic,FALSE,-19,CMH
Republic,FALSE,-15,SDF
Delta,FALSE,-15,DTW
Republic,FALSE,-38,IAD
Republic,FALSE,11,CLE
Republic,FALSE,-10,IND
Delta,FALSE,-35,ATL
Republic,FALSE,-17,BNA
Republic,FALSE,14,EYW
Republic,FALSE,-34,BOS
Delta,FALSE,-22,MCO
Republic,FALSE,-18,IND
Delta,FALSE,-28,MSY
Republic,FALSE,-23,SDF
Republic,FALSE,-15,CLT
Delta,FALSE,-28,ATL
Delta,FALSE,-5,MSP
Republic,FALSE,1,DCA
Delta,FALSE,-20,RSW
Republic,FALSE,-23,AVL
Republic,FALSE,-20,ORF
Republic,FALSE,-32,DCA
Republic,FALSE,-18,BOS
Delta,FALSE,-23,MCI
Delta,FALSE,-34,MIA
Republic,FALSE,-15,BUF
Republic,FALSE,-36,ROA
Delta,FALSE,10,PBI
Delta,FALSE,-34,FLL
Republic,FALSE,2,XNA
Republic,FALSE,-19,DTW
Delta,FALSE,-32,SRQ
Delta,FALSE,-7,IAH
Republic,FALSE,-31,PIT
Delta,FALSE,25,ORD
Republic,FALSE,-41,BDL
Republic,FALSE,-21,DCA
Republic,FALSE,22,CMH
Republic,FALSE,-16,BNA
Delta,TRUE,33,MCO
Republic,FALSE,-19,MEM
Republic,FALSE,-21,BOS
Delta,FALSE,-12,DFW
Republic,FALSE,-12,DAY
Republic,FALSE,-25,SDF
Republic,FALSE,-21,PWM
Republic,FALSE,-15,BNA
Republic,FALSE,-46,ORF
Republic,FALSE,-25,CVG
Republic,FALSE,-29,BOS
Delta,FALSE,-20,IAH
Delta,FALSE,-21,ATL
Delta,TRUE,37,TPA
Republic,FALSE,-34,CLE
Republic,FALSE,-14,IAD
Republic,FALSE,-9,SYR
Republic,FALSE,-20,DCA
Republic,FALSE,-19,IAH
Republic,FALSE,-7,RIC
Republic,FALSE,-14,CMH
Republic,FALSE,-14,MCI
Republic,TRUE,31,CLT
Delta,FALSE,28,RDU
Republic,FALSE,-15,DCA
Republic,FALSE,-28,BOS
Republic,FALSE,-21,IND
Republic,FALSE,-40,ATL
Republic,TRUE,123,PIT
Republic,FALSE,-21,MCI
Republic,FALSE,-9,CMH
Republic,FALSE,-32,JAX
Delta,FALSE,12,ORD
Delta,FALSE,7,MCO
Republic,FALSE,-4,BDL
Republic,FALSE,-14,STL
Delta,TRUE,61,ATL
Republic,FALSE,9,STL
Republic,FALSE,19,DCA
Republic,FALSE,-9,DCA
Delta,FALSE,5,DFW
Republic,FALSE,-4,RIC
Republic,FALSE,22,PIT
Republic,FALSE,10,BUF
Delta,FALSE,-12,ATL
Republic,TRUE,70,BOS
Delta,TRUE,70,FLL
Republic,FALSE,12,BOS
Republic,FALSE,-15,PIT
Delta,TRUE,33,ORD
Republic,TRUE,39,OKC
Republic,FALSE,-8,CHO
Republic,FALSE,-27,GSO
Republic,FALSE,-5,DCA
Delta,TRUE,42,RDU
Delta,TRUE,125,TPA
Republic,FALSE,-18,ILM
Republic,FALSE,-3,BTV
Delta,TRUE,130,PBI
Republic,FALSE,20,PIT
Republic,FALSE,12,BOS
Republic,FALSE,28,CLE
Republic,TRUE,70,ROC
Delta,TRUE,133,ATL
Delta,TRUE,94,DTW
Republic,FALSE,10,IND
Republic,FALSE,23,IND
Republic,FALSE,7,ATL
Republic,TRUE,53,SDF
Republic,TRUE,63,RIC
Delta,TRUE,121,MIA
Delta,TRUE,40,ATL
Republic,FALSE,26,DCA
Delta,TRUE,75,DTW
Republic,FALSE,-2,IND
Republic,FALSE,-14,CMH
Republic,FALSE,24,BOS
Republic,FALSE,8,MCI
Republic,TRUE,36,BNA
Republic,FALSE,21,OMA
Republic,FALSE,16,TUL
Republic,TRUE,38,SDF
Republic,TRUE,60,CMH
Republic,FALSE,29,STL
Delta,TRUE,69,ORD
Delta,TRUE,423,ATL
Delta,FALSE,27,IAH
Delta,FALSE,21,BOS
Republic,FALSE,14,PIT
Republic,FALSE,7,LIT
Delta,FALSE,27,PBI
Republic,FALSE,16,PIT
Republic,TRUE,33,DCA
Republic,TRUE,35,XNA
Delta,TRUE,83,MCO
Delta,FALSE,22,DFW
Delta,TRUE,31,MCI
Delta,TRUE,70,ATL
Delta,TRUE,38,MSY
Delta,TRUE,31,TPA
Republic,FALSE,16,CMH
Delta,TRUE,81,DTW
Delta,FALSE,24,RSW
Republic,TRUE,33,IND
Delta,TRUE,45,BOS
Delta,TRUE,76,MIA
Delta,FALSE,18,MCO
Republic,FALSE,8,ATL
Republic,TRUE,34,CMH
Republic,FALSE,13,CVG
Delta,TRUE,39,FLL
Republic,FALSE,19,IAD
Republic,TRUE,41,PIT
Delta,TRUE,38,ORD
Republic,FALSE,22,ILM
Republic,FALSE,22,DCA
Republic,FALSE,11,MEM
Republic,FALSE,-11,RIC
Republic,FALSE,18,ORF
Republic,FALSE,5,GSO
Delta,TRUE,80,ATL
Republic,FALSE,-10,CLE
Republic,FALSE,8,BDL
Republic,FALSE,16,PWM
Republic,TRUE,45,BOS
Republic,FALSE,5,DCA
Republic,FALSE,-12,RDU
Delta,TRUE,69,ATL
Republic,FALSE,-27,CMH
Delta,FALSE,5,DFW
Delta,FALSE,-13,ORD
Republic,FALSE,-14,STL
Republic,FALSE,18,DCA
Delta,TRUE,31,DTW
Delta,FALSE,-3,ATL
Republic,FALSE,23,RIC
Republic,FALSE,-29,PIT
Republic,FALSE,-28,RDU
Republic,FALSE,-11,CMH
Delta,FALSE,-29,IAH
Republic,FALSE,-11,STL
Delta,FALSE,-29,BNA
Republic,FALSE,-26,RDU
Republic,FALSE,-14,DTW
Delta,FALSE,-27,FLL
Republic,FALSE,1,BOS
Delta,FALSE,-23,PBI
Delta,FALSE,-22,MIA
Delta,FALSE,-18,TPA
Delta,FALSE,-18,MCO
Delta,FALSE,-15,ATL
Republic,FALSE,-25,DCA
Republic,FALSE,-22,PIT
Republic,FALSE,-18,ORF
Delta,FALSE,-4,ORD
Republic,FALSE,-26,CHO
Republic,FALSE,-25,CVG
Republic,FALSE,-21,BTV
Delta,FALSE,-27,ATL
Republic,FALSE,2,MSP
Delta,FALSE,-25,DFW
Republic,FALSE,-14,RIC
Republic,FALSE,-3,SYR
Republic,FALSE,-19,ATL
Republic,FALSE,-7,GSO
Republic,FALSE,27,MKE
Republic,FALSE,-22,DCA
Republic,FALSE,-15,STL
Republic,FALSE,-14,ILM
Republic,FALSE,-17,PWM
Republic,FALSE,-7,IAH
Republic,FALSE,-17,CMH
Republic,TRUE,78,BOS
Republic,FALSE,2,CLT
Delta,TRUE,36,ORD
Delta,FALSE,-11,DTW
Republic,FALSE,18,BOS
Republic,FALSE,-17,CLE
Republic,FALSE,-28,IND
Delta,FALSE,-28,ATL
Republic,FALSE,26,CMH
Republic,FALSE,2,BNA
Republic,FALSE,19,EYW
Republic,FALSE,21,IAD
Republic,TRUE,48,SDF
Republic,FALSE,-5,SDF
Republic,FALSE,-3,IND
Republic,FALSE,-15,CLT
Republic,FALSE,-15,DCA
Delta,FALSE,-3,MSY
Delta,FALSE,17,MCO
Delta,FALSE,-7,RSW
Delta,FALSE,-2,ATL
Delta,FALSE,-2,MSP
Republic,TRUE,41,BOS
Republic,FALSE,-28,DCA
Republic,FALSE,-12,AVL
Republic,TRUE,54,BUF
Delta,FALSE,2,MCI
Republic,FALSE,-5,XNA
Delta,FALSE,-21,MIA
Delta,FALSE,-13,PBI
Delta,FALSE,-12,MCO
Republic,FALSE,-22,ROA
Delta,FALSE,-12,FLL
Republic,FALSE,-19,CMH
Republic,FALSE,-23,DTW
Delta,FALSE,-4,ORD
Delta,FALSE,7,IAH
Delta,FALSE,2,SRQ
Republic,FALSE,-31,BDL
Republic,FALSE,-23,PIT
Republic,TRUE,35,ORF
Delta,FALSE,-12,ATL
Delta,FALSE,-12,TPA
Republic,FALSE,3,DCA
Republic,FALSE,-11,BNA
Republic,FALSE,-4,MEM
Republic,FALSE,-1,PIT
Republic,FALSE,-14,MSP
Delta,FALSE,-6,DFW
Republic,FALSE,-20,DAY
Republic,FALSE,-6,SDF
Republic,FALSE,-3,BNA
Republic,FALSE,3,PWM
Republic,FALSE,5,CVG
Delta,FALSE,-11,IAH
Republic,FALSE,-17,BOS
Republic,FALSE,-34,CLE
Delta,FALSE,0,DTW
Republic,FALSE,-19,CMH
Republic,FALSE,-12,SYR
Republic,FALSE,-12,RIC
Republic,FALSE,-5,MCI
Republic,FALSE,-19,DCA
Republic,FALSE,-12,IAH
Delta,FALSE,-18,RDU
Republic,FALSE,-15,CLT
Republic,FALSE,-12,DCA
Republic,TRUE,107,BOS
Delta,FALSE,-4,ATL
Republic,FALSE,-5,MCI
Republic,FALSE,-32,JAX
Republic,FALSE,-10,ATL
Republic,TRUE,79,ORF
Delta,FALSE,-26,MCO
Republic,FALSE,-20,BDL
Republic,FALSE,28,CMH
Delta,FALSE,-14,PBI
Republic,TRUE,81,IAD
Delta,FALSE,-1,ATL
Republic,FALSE,-11,DCA
Republic,FALSE,-19,BOS
Delta,FALSE,-13,TPA
Republic,TRUE,75,IND
Delta,FALSE,12,MSP
Delta,FALSE,4,FLL
Republic,FALSE,0,STL
Delta,TRUE,77,ORD
Republic,FALSE,10,DCA
Delta,FALSE,6,MIA
Republic,FALSE,-31,RIC
Republic,FALSE,-3,DTW
Republic,FALSE,-6,PIT
Delta,FALSE,-16,ATL
Delta,FALSE,9,BOS
Delta,FALSE,-9,DTW
Republic,FALSE,13,OKC
Republic,FALSE,-28,PIT
Delta,FALSE,1,ORD
Republic,TRUE,96,STL
Republic,FALSE,-34,CHO
Republic,FALSE,-5,ROC
Republic,FALSE,-32,GSO
Republic,FALSE,-16,DCA
Republic,FALSE,-1,PIT
Republic,FALSE,-38,ILM
Republic,FALSE,-24,RIC
Delta,FALSE,16,RDU
Republic,FALSE,1,CLE
Delta,FALSE,24,DEN
Republic,FALSE,1,BTV
Republic,FALSE,-13,IND
Republic,TRUE,99,BUF
Republic,FALSE,-33,ATL
Republic,FALSE,-21,SDF
Delta,FALSE,16,ATL
Republic,FALSE,-20,DCA
Delta,TRUE,31,DTW
Republic,FALSE,-39,IND
Republic,FALSE,27,IND
Delta,FALSE,0,MSP
Republic,FALSE,-37,CMH
Republic,FALSE,-3,CMH
Republic,FALSE,3,MCI
Republic,FALSE,-17,BOS
Republic,FALSE,-3,OKC
Republic,FALSE,-25,STL
Republic,FALSE,-23,OMA
Republic,FALSE,9,BNA
Republic,FALSE,-8,TUL
Delta,FALSE,-19,ATL
Republic,FALSE,-19,PIT
Delta,FALSE,-11,DTW
Delta,FALSE,-10,IAH
Delta,TRUE,41,MCO
Delta,FALSE,-14,PBI
Delta,FALSE,2,BOS
Delta,TRUE,54,ORD
Republic,FALSE,-12,LIT
Republic,FALSE,-6,DCA
Republic,FALSE,-19,PIT
Delta,FALSE,2,DFW
Delta,FALSE,-6,MSY
Republic,FALSE,6,XNA
Delta,FALSE,-1,TPA
Delta,FALSE,-5,MIA
Republic,FALSE,5,IND
Republic,FALSE,-7,CMH
Republic,TRUE,97,SDF
Delta,FALSE,-8,ATL
Delta,FALSE,-5,FLL
Republic,FALSE,-34,ATL
Republic,FALSE,-42,ORF
Delta,FALSE,19,RSW
Republic,FALSE,-20,CVG
Delta,TRUE,66,MCI
Republic,FALSE,2,BUF
Republic,FALSE,-6,IAD
Delta,FALSE,21,MCO
Republic,FALSE,19,PIT
Republic,FALSE,-25,ILM
Republic,FALSE,-24,DCA
Republic,FALSE,-13,MEM
Republic,FALSE,-11,DTW
Republic,FALSE,-26,RIC
Republic,FALSE,-22,GSO
Delta,FALSE,14,ORD
Delta,TRUE,72,BOS
Republic,FALSE,-3,CLE
Republic,FALSE,-18,BDL
Republic,TRUE,57,CMH
Republic,FALSE,-7,PWM
Republic,FALSE,-34,RDU
Delta,TRUE,41,ATL
Delta,FALSE,-8,SYR
Republic,FALSE,-2,DCA
Republic,TRUE,92,BOS
Delta,FALSE,26,BOS
Republic,TRUE,72,ROC
Republic,TRUE,77,BTV
Republic,TRUE,206,DTW
Delta,TRUE,504,DEN
Republic,FALSE,-1,DCA
Delta,FALSE,1,ORD
Republic,FALSE,-19,CMH
Delta,FALSE,17,DFW
Republic,FALSE,-5,BOS
Delta,FALSE,-14,ATL
Delta,FALSE,14,DTW
Delta,FALSE,23,MSP
Republic,FALSE,5,STL
Republic,FALSE,-10,RIC
Republic,TRUE,37,STL
Delta,FALSE,-14,IAH
Republic,FALSE,-17,PIT
Republic,FALSE,12,CMH
Delta,FALSE,-7,BNA
Republic,FALSE,13,DTW
Delta,FALSE,-27,PBI
Republic,FALSE,-29,RDU
Republic,FALSE,-6,BOS
Delta,FALSE,-9,TPA
Delta,FALSE,-2,MCO
Delta,FALSE,8,MIA
Republic,FALSE,-12,DCA
Delta,FALSE,18,MSP
Republic,FALSE,10,ORF
Republic,FALSE,-10,PIT
Republic,FALSE,-22,CHO
Delta,FALSE,19,DEN
Republic,FALSE,10,MSP
Republic,FALSE,-25,BTV
Republic,FALSE,11,MKE
Republic,FALSE,-12,CVG
Republic,FALSE,1,RIC
Republic,FALSE,18,BOS
Delta,FALSE,-11,ATL
Delta,FALSE,2,ORD
Republic,FALSE,2,GSO
Republic,TRUE,134,RDU
Republic,FALSE,7,DCA
Republic,FALSE,1,STL
Republic,FALSE,-10,CLT
Republic,FALSE,-5,ILM
Republic,FALSE,-3,IAH
Republic,FALSE,-14,PWM
Republic,TRUE,39,SYR
Republic,FALSE,2,BOS
Delta,FALSE,9,DTW
Republic,FALSE,-6,SDF
Republic,FALSE,16,CMH
Republic,FALSE,0,CLE
Republic,FALSE,11,CMH
Republic,FALSE,13,IND
Republic,TRUE,64,ATL
Republic,FALSE,4,BNA
Republic,FALSE,-39,BOS
Republic,FALSE,-14,IND
Delta,FALSE,25,ATL
Republic,FALSE,-4,SDF
Republic,FALSE,4,EYW
Republic,TRUE,52,IAD
Delta,FALSE,12,MSY
Delta,FALSE,20,MCO
Republic,FALSE,2,CLT
Republic,FALSE,-31,DCA
Republic,FALSE,-23,ORF
Delta,FALSE,3,ATL
Republic,FALSE,-39,ROA
Delta,TRUE,43,MSP
Delta,FALSE,16,RSW
Republic,FALSE,-17,CMH
Delta,FALSE,19,ORD
Republic,FALSE,9,DTW
Republic,FALSE,28,BUF
Republic,TRUE,53,DCA
Delta,FALSE,11,MIA
Delta,FALSE,22,IAH
Delta,TRUE,68,PBI
Republic,TRUE,51,BOS
Republic,TRUE,40,AVL
Delta,FALSE,29,FLL
Delta,TRUE,61,MCO
Delta,FALSE,-5,TPA
Delta,TRUE,43,SRQ
Republic,TRUE,77,XNA
Republic,FALSE,7,BOS
Republic,TRUE,59,DCA
Delta,FALSE,17,DFW
Delta,TRUE,36,ATL
Delta,TRUE,118,MCI
Republic,TRUE,39,MEM
Republic,FALSE,-3,CVG
Delta,FALSE,-3,ATL
Delta,FALSE,3,IAH
Republic,TRUE,61,BNA
Republic,TRUE,42,SDF
Republic,FALSE,29,PWM
Republic,TRUE,57,PIT
Delta,FALSE,26,DTW
Republic,FALSE,21,ORF
Republic,TRUE,108,MSP
Republic,FALSE,1,RIC
Republic,TRUE,51,DCA
Republic,TRUE,85,BNA
Republic,TRUE,98,BDL
Republic,FALSE,9,DCA
Republic,TRUE,36,IAD
Republic,TRUE,39,BOS
Republic,FALSE,-17,ATL
Republic,TRUE,109,DAY
Republic,TRUE,127,PIT
Delta,FALSE,28,RDU
Republic,TRUE,44,IAH
Republic,TRUE,73,MCI
Delta,TRUE,32,ORD
Republic,TRUE,68,SYR
Republic,TRUE,40,CLT
Republic,TRUE,65,CMH
Delta,FALSE,16,MCO
Republic,TRUE,66,IND
Delta,FALSE,4,PBI
Republic,TRUE,55,BOS
Republic,TRUE,110,CLE
Delta,FALSE,6,FLL
Delta,FALSE,0,DFW
Delta,TRUE,89,ATL
Republic,TRUE,69,JAX
Republic,TRUE,86,CMH
Delta,TRUE,50,ATL
Delta,TRUE,85,MSP
Republic,TRUE,34,BOS
Delta,TRUE,33,TPA
Delta,FALSE,-6,BOS
Republic,TRUE,102,STL
Delta,FALSE,-1,DTW
Republic,TRUE,31,DCA
Republic,TRUE,140,MCI
Delta,FALSE,27,MIA
Republic,FALSE,-31,CHO
Delta,FALSE,17,ORD
Republic,TRUE,40,DTW
Delta,FALSE,27,ATL
Republic,TRUE,81,DCA
Republic,TRUE,111,BDL
Republic,TRUE,101,STL
Delta,FALSE,22,RDU
Republic,TRUE,90,BUF
Republic,TRUE,69,RIC
Republic,TRUE,90,OKC
Republic,TRUE,36,ILM
Republic,TRUE,57,ROC
Republic,TRUE,40,GSO
Republic,FALSE,10,BOS
Republic,FALSE,-11,ATL
Republic,TRUE,48,BTV
Republic,TRUE,120,PIT
Republic,TRUE,63,PIT
Delta,TRUE,50,ATL
Republic,TRUE,68,CLE
Delta,FALSE,13,ORD
Delta,TRUE,48,MSP
Republic,TRUE,36,CMH
Republic,TRUE,40,BOS
Delta,FALSE,-10,IAH
Republic,TRUE,53,IND
Republic,TRUE,104,DCA
Delta,FALSE,22,ATL
Republic,TRUE,121,RIC
Delta,TRUE,135,DTW
Republic,TRUE,89,SDF
Republic,TRUE,63,SDF
Delta,FALSE,23,MCI
Republic,TRUE,70,BNA
Delta,TRUE,67,MCO
Republic,TRUE,75,STL
Republic,TRUE,138,IND
Delta,TRUE,31,BOS
Republic,TRUE,127,IND
Republic,FALSE,19,DCA
Republic,TRUE,98,CMH
Delta,FALSE,-5,RSW
Republic,TRUE,77,TUL
Delta,TRUE,78,DTW
Delta,FALSE,19,MIA
Delta,FALSE,-1,MCO
Republic,TRUE,54,XNA
Delta,FALSE,17,ATL
Republic,TRUE,235,DCA
Delta,TRUE,66,MSY
Delta,TRUE,59,TPA
Republic,TRUE,122,OMA
Delta,TRUE,80,DFW
Delta,TRUE,45,FLL
Republic,TRUE,90,IND
Delta,TRUE,49,BOS
Republic,TRUE,84,LIT
Delta,TRUE,34,ORD
Republic,FALSE,-21,GSO
Republic,TRUE,55,CMH
Republic,TRUE,112,PIT
Republic,TRUE,61,IAD
Delta,TRUE,130,PBI
Republic,TRUE,64,PIT
Republic,TRUE,95,CMH
Republic,TRUE,48,DCA
Republic,TRUE,53,BOS
Delta,TRUE,47,ATL
Republic,TRUE,74,MEM
Delta,FALSE,29,SYR
Republic,TRUE,98,CVG
Republic,TRUE,68,ROC
Republic,TRUE,366,PIT
Republic,TRUE,62,PWM
Republic,TRUE,46,DCA
Delta,TRUE,46,BOS
Republic,TRUE,70,RIC
Republic,TRUE,61,BTV
Republic,TRUE,161,BUF
Republic,TRUE,130,BDL
Delta,FALSE,-8,ATL
Delta,FALSE,16,MSP
Delta,FALSE,-24,PBI
Delta,FALSE,-19,MIA
Delta,FALSE,-14,TPA
Delta,FALSE,-20,FLL
Delta,FALSE,-25,MCO
Republic,FALSE,2,JAX
Republic,FALSE,5,MSP
Delta,FALSE,10,MSP
Republic,FALSE,-27,DCA
Republic,FALSE,0,MCI
Delta,FALSE,-28,ATL
Delta,FALSE,-10,DFW
Republic,FALSE,8,STL
Delta,FALSE,-9,ORD
Republic,FALSE,-4,ATL
Republic,FALSE,-25,SRQ
Republic,FALSE,-22,ILM
Delta,FALSE,-36,PBI
Republic,FALSE,-26,CMH
Republic,FALSE,-33,BOS
Republic,FALSE,-22,PIT
Republic,FALSE,-13,CMH
Republic,FALSE,22,EYW
Republic,FALSE,-38,DCA
Republic,FALSE,-40,CLT
Republic,FALSE,-7,BNA
Delta,FALSE,-25,MCO
Delta,FALSE,-23,MSY
Republic,FALSE,-17,STL
Delta,FALSE,-31,CHS
Republic,FALSE,23,MKE
Delta,TRUE,269,DTW
Republic,FALSE,4,IND
Republic,FALSE,7,DCA
Republic,FALSE,-18,AVL
Republic,FALSE,19,RIC
Delta,FALSE,-4,ATL
Republic,FALSE,2,PIT
Republic,FALSE,12,BNA
Republic,FALSE,8,ROA
Delta,FALSE,-24,IAH
Delta,FALSE,4,MCO
Delta,TRUE,76,MSP
Republic,FALSE,-16,IND
Republic,FALSE,-17,CLT
Delta,FALSE,1,SRQ
Delta,FALSE,-2,FLL
Republic,FALSE,-47,EYW
Delta,TRUE,33,MIA
Delta,TRUE,46,RSW
Republic,FALSE,-42,DCA
Delta,TRUE,31,ORD
Delta,FALSE,-25,TPA
Delta,FALSE,-8,ATL
Delta,TRUE,44,PBI
Republic,FALSE,-28,STL
Republic,FALSE,-39,RDU
Republic,FALSE,-30,ORF
Republic,FALSE,-27,CVG
Republic,FALSE,-20,BUF
Delta,FALSE,-4,DTW
Republic,FALSE,-15,SDF
Republic,FALSE,-35,BOS
Republic,FALSE,-26,CLE
Republic,FALSE,-1,STL
Republic,FALSE,-14,MCI
Delta,FALSE,6,ORD
Republic,FALSE,-24,DCA
Delta,FALSE,-21,ATL
Republic,FALSE,-26,CMH
Republic,FALSE,-34,DCA
Republic,TRUE,63,BNA
Republic,FALSE,-30,ATL
Republic,FALSE,18,MKE
Delta,FALSE,-7,DFW
Republic,FALSE,-1,OKC
Republic,FALSE,-28,CHO
Delta,FALSE,-25,FLL
Republic,FALSE,-26,XNA
Republic,FALSE,-16,ROC
Delta,FALSE,-14,MCI
Delta,FALSE,-9,TPA
Republic,FALSE,-27,DTW
Republic,FALSE,-25,DCA
Delta,FALSE,-33,PBI
Delta,TRUE,56,MSP
Delta,FALSE,-7,ORD
Delta,FALSE,-26,MIA
Republic,FALSE,-23,RIC
Delta,TRUE,80,MCO
Republic,FALSE,2,BTV
Republic,FALSE,-42,PIT
Republic,FALSE,-33,ILM
Delta,FALSE,4,SYR
Republic,FALSE,-24,PIT
Delta,FALSE,27,ATL
Delta,FALSE,21,DEN
Republic,FALSE,-44,RDU
Republic,FALSE,-29,GSO
Delta,FALSE,-3,DTW
Republic,FALSE,-32,IAD
Republic,FALSE,-23,SDF
Republic,FALSE,9,IND
Republic,TRUE,134,IND
Delta,FALSE,-13,BOS
Delta,FALSE,-30,MCO
Republic,FALSE,-17,CMH
Republic,FALSE,14,ATL
Delta,FALSE,-8,ATL
Delta,FALSE,-24,PBI
Republic,FALSE,-33,MEM
Delta,FALSE,-7,RSW
Republic,FALSE,-39,RIC
Republic,FALSE,-32,DCA
Delta,FALSE,-16,FLL
Delta,FALSE,-33,MCO
Delta,FALSE,-30,MIA
Delta,FALSE,-16,TPA
Republic,FALSE,-50,ATL
Delta,FALSE,15,DTW
Delta,FALSE,-3,ATL
Delta,FALSE,-12,FLL
Delta,FALSE,-11,PBI
Delta,FALSE,-11,MIA
Delta,FALSE,7,MCO
Delta,FALSE,-6,TPA
Delta,FALSE,-2,DEN
Delta,FALSE,-9,MSP
Republic,FALSE,3,MSP
Delta,TRUE,1082,ATL
Delta,FALSE,-11,ATL
Delta,FALSE,-6,DFW
Delta,FALSE,-15,ORD
Republic,FALSE,-5,ATL
Republic,FALSE,-18,DCA
Republic,FALSE,-15,STL
Republic,FALSE,-14,IAH
Republic,FALSE,-27,BOS
Delta,FALSE,-18,DTW
Republic,FALSE,-22,BNA
Republic,FALSE,-39,EYW
Delta,FALSE,-25,MSY
Delta,FALSE,-18,MCO
Republic,FALSE,-28,IND
Republic,FALSE,-14,DCA
Delta,FALSE,-22,MCI
Delta,FALSE,-21,IAH
Delta,FALSE,-35,ATL
Delta,FALSE,-22,MSP
Delta,FALSE,-31,RSW
Republic,FALSE,-41,DCA
Republic,FALSE,-9,ORF
Delta,FALSE,-9,MCO
Delta,FALSE,-7,MIA
Delta,FALSE,-24,ORD
Republic,FALSE,10,AVL
Republic,FALSE,-41,ROA
Republic,FALSE,-21,CMH
Delta,FALSE,-17,FLL
Republic,FALSE,-26,DTW
Delta,FALSE,1,PBI
Delta,FALSE,-18,SRQ
Republic,FALSE,-31,DCA
Republic,FALSE,-35,BNA
Republic,FALSE,-37,MEM
Delta,FALSE,-14,TPA
Republic,FALSE,-18,STL
Republic,TRUE,64,BOS
Republic,FALSE,-7,BOS
Delta,FALSE,-1,ATL
Republic,FALSE,-36,MSP
Delta,FALSE,-32,DFW
Republic,FALSE,-44,ORF
Republic,FALSE,-32,DAY
Delta,FALSE,-24,ATL
Republic,FALSE,-26,CVG
Republic,FALSE,-2,SYR
Republic,FALSE,-3,SDF
Republic,FALSE,-22,BOS
Delta,FALSE,-31,IAH
Republic,FALSE,-33,CLE
Republic,FALSE,-33,CMH
Republic,FALSE,-36,IAH
Republic,FALSE,-19,DCA
Republic,FALSE,2,BNA
Republic,FALSE,-5,MCI
Republic,FALSE,-6,CLT
Republic,FALSE,-25,RIC
Republic,FALSE,-24,IND
Republic,FALSE,-23,DCA
Republic,FALSE,-22,BDL
Republic,FALSE,3,IAD
Delta,FALSE,-21,RDU
Republic,FALSE,-36,ATL
Republic,FALSE,2,BOS
Delta,TRUE,59,DTW
