"","carrier","delayed30","delay","destination"
"18746","JetBlue",FALSE,-18,"LAX"
"18747","JetBlue",FALSE,1,"MSY"
"18748","JetBlue",FALSE,-5,"BOS"
"18749","JetBlue",FALSE,-19,"FLL"
"18750","American",FALSE,-25,"LAX"
"18751","JetBlue",FALSE,-18,"PWM"
"18752","JetBlue",FALSE,-11,"ROC"
"18753","JetBlue",FALSE,8,"BTV"
"18754","JetBlue",FALSE,19,"BUF"
"18755","JetBlue",FALSE,-19,"BQN"
"18756","JetBlue",FALSE,-20,"PSE"
"18757","American",FALSE,-18,"MIA"
"18758","JetBlue",FALSE,-9,"BQN"
"18759","JetBlue",FALSE,9,"RSW"
"18760","JetBlue",FALSE,-6,"FLL"
"18761","JetBlue",FALSE,-21,"SJU"
"18762","JetBlue",FALSE,8,"PBI"
"18763","JetBlue",FALSE,11,"MCO"
"18764","JetBlue",FALSE,-3,"TPA"
"18765","American",FALSE,-3,"SJU"
"18766","JetBlue",FALSE,-13,"BOS"
"18767","JetBlue",FALSE,2,"BUF"
"18768","JetBlue",FALSE,15,"ORD"
"18769","American",FALSE,-9,"MCO"
"18770","JetBlue",FALSE,-39,"LAX"
"18771","JetBlue",FALSE,-19,"LAS"
"18772","JetBlue",FALSE,1,"FLL"
"18773","JetBlue",FALSE,-26,"SJU"
"18774","American",FALSE,-13,"FLL"
"18775","American",FALSE,-29,"MIA"
"18776","JetBlue",FALSE,22,"MSY"
"18777","JetBlue",FALSE,-16,"IAD"
"18778","American",FALSE,-11,"LAX"
"18779","JetBlue",FALSE,-16,"SRQ"
"18780","JetBlue",FALSE,-15,"SFO"
"18781","American",FALSE,-11,"SFO"
"18782","JetBlue",FALSE,-13,"SYR"
"18783","JetBlue",FALSE,1,"CLT"
"18784","JetBlue",FALSE,-23,"FLL"
"18785","JetBlue",FALSE,-15,"PIT"
"18786","American",FALSE,-22,"BOS"
"18787","American",FALSE,-31,"STT"
"18788","JetBlue",FALSE,-5,"SJU"
"18789","JetBlue",FALSE,-15,"SAN"
"18790","JetBlue",FALSE,-7,"JAX"
"18791","American",FALSE,-11,"SJU"
"18792","JetBlue",FALSE,-20,"AUS"
"18793","American",FALSE,-12,"LAX"
"18794","JetBlue",FALSE,-7,"BTV"
"18795","JetBlue",FALSE,-4,"RDU"
"18796","JetBlue",FALSE,-11,"ROC"
"18797","JetBlue",FALSE,-23,"FLL"
"18798","JetBlue",FALSE,12,"TPA"
"18799","JetBlue",FALSE,-16,"BOS"
"18800","JetBlue",FALSE,-17,"BUF"
"18801","American",FALSE,14,"MIA"
"18802","JetBlue",FALSE,-22,"MCO"
"18803","JetBlue",FALSE,-19,"PWM"
"18804","JetBlue",FALSE,-5,"LAS"
"18805","American",FALSE,11,"SFO"
"18806","JetBlue",FALSE,-10,"SFO"
"18807","JetBlue",FALSE,-9,"MCO"
"18808","American",FALSE,-3,"LAX"
"18809","JetBlue",FALSE,16,"MSY"
"18810","JetBlue",FALSE,-19,"BTV"
"18811","JetBlue",FALSE,-20,"LAX"
"18812","JetBlue",FALSE,1,"RSW"
"18813","JetBlue",FALSE,19,"HOU"
"18814","JetBlue",FALSE,-11,"SYR"
"18815","American",FALSE,6,"LAX"
"18816","JetBlue",FALSE,-16,"LGB"
"18817","JetBlue",FALSE,-7,"BUF"
"18818","American",FALSE,-16,"BOS"
"18819","JetBlue",FALSE,-20,"BOS"
"18820","American",FALSE,-8,"MIA"
"18821","JetBlue",FALSE,-11,"ROC"
"18822","JetBlue",FALSE,-7,"PBI"
"18823","JetBlue",FALSE,3,"FLL"
"18824","JetBlue",FALSE,-25,"SJU"
"18825","JetBlue",FALSE,-14,"PWM"
"18826","American",FALSE,-7,"LAX"
"18827","JetBlue",FALSE,0,"JAX"
"18828","JetBlue",FALSE,20,"SEA"
"18829","JetBlue",FALSE,3,"TPA"
"18830","JetBlue",FALSE,-12,"SRQ"
"18831","JetBlue",TRUE,49,"MCO"
"18832","JetBlue",FALSE,-16,"MCO"
"18833","American",FALSE,-8,"MCO"
"18834","JetBlue",FALSE,25,"PBI"
"18835","JetBlue",FALSE,-20,"BUF"
"18836","JetBlue",FALSE,-12,"SYR"
"18837","JetBlue",TRUE,33,"BOS"
"18838","JetBlue",FALSE,-12,"MSY"
"18839","American",FALSE,-2,"MIA"
"18840","American",FALSE,-27,"FLL"
"18841","American",FALSE,0,"LAX"
"18842","American",FALSE,-31,"SJU"
"18843","JetBlue",FALSE,-20,"PIT"
"18844","JetBlue",FALSE,-26,"SJU"
"18845","American",FALSE,-13,"DFW"
"18846","JetBlue",FALSE,-16,"MCO"
"18847","American",TRUE,35,"SFO"
"18848","JetBlue",FALSE,-16,"LAX"
"18849","JetBlue",FALSE,-20,"RSW"
"18850","American",FALSE,-43,"LAX"
"18851","American",FALSE,-27,"BOS"
"18852","JetBlue",FALSE,-3,"SAN"
"18853","JetBlue",FALSE,-10,"BUR"
"18854","American",FALSE,-11,"LAS"
"18855","JetBlue",FALSE,24,"CLT"
"18856","JetBlue",FALSE,-14,"FLL"
"18857","JetBlue",FALSE,-7,"PBI"
"18858","American",FALSE,7,"EGE"
"18859","JetBlue",FALSE,-9,"ROC"
"18860","American",FALSE,30,"AUS"
"18861","American",FALSE,-7,"MIA"
"18862","American",FALSE,4,"SAN"
"18863","American",FALSE,-3,"SFO"
"18864","JetBlue",FALSE,6,"BTV"
"18865","JetBlue",FALSE,-22,"BOS"
"18866","JetBlue",FALSE,-13,"IAD"
"18867","JetBlue",FALSE,-21,"MCO"
"18868","JetBlue",FALSE,-4,"FLL"
"18869","JetBlue",FALSE,-5,"SJC"
"18870","JetBlue",TRUE,43,"RDU"
"18871","JetBlue",FALSE,-10,"LGB"
"18872","American",TRUE,41,"ORD"
"18873","JetBlue",FALSE,-24,"LAS"
"18874","American",FALSE,-35,"SEA"
"18875","JetBlue",TRUE,144,"ORD"
"18876","JetBlue",FALSE,-21,"BUF"
"18877","American",FALSE,-28,"SJU"
"18878","American",FALSE,-16,"LAX"
"18879","JetBlue",FALSE,-18,"PHX"
"18880","JetBlue",FALSE,-19,"MCO"
"18881","JetBlue",FALSE,-13,"SLC"
"18882","JetBlue",FALSE,21,"SMF"
"18883","JetBlue",FALSE,-25,"OAK"
"18884","American",FALSE,0,"TPA"
"18885","JetBlue",FALSE,-22,"SFO"
"18886","JetBlue",FALSE,-13,"FLL"
"18887","JetBlue",FALSE,-13,"TPA"
"18888","American",FALSE,-13,"BOS"
"18889","JetBlue",FALSE,-4,"AUS"
"18890","JetBlue",FALSE,-8,"LAX"
"18891","JetBlue",FALSE,-17,"MSY"
"18892","JetBlue",FALSE,2,"PDX"
"18893","JetBlue",FALSE,26,"HOU"
"18894","JetBlue",FALSE,-19,"DEN"
"18895","JetBlue",FALSE,-12,"BUF"
"18896","JetBlue",FALSE,-2,"FLL"
"18897","American",FALSE,-5,"LAX"
"18898","JetBlue",TRUE,68,"BOS"
"18899","JetBlue",FALSE,-18,"BUF"
"18900","JetBlue",FALSE,-13,"SYR"
"18901","JetBlue",FALSE,-11,"ROC"
"18902","JetBlue",FALSE,-2,"BTV"
"18903","JetBlue",FALSE,5,"PWM"
"18904","JetBlue",FALSE,3,"BOS"
"18905","JetBlue",FALSE,-4,"BQN"
"18906","JetBlue",FALSE,-1,"PSE"
"18907","American",FALSE,-22,"MIA"
"18908","JetBlue",FALSE,-3,"BQN"
"18909","JetBlue",FALSE,10,"RSW"
"18910","JetBlue",FALSE,14,"FLL"
"18911","JetBlue",FALSE,19,"PBI"
"18912","JetBlue",FALSE,26,"SJU"
"18913","American",FALSE,-15,"SJU"
"18914","JetBlue",FALSE,22,"TPA"
"18915","JetBlue",FALSE,-1,"BOS"
"18916","JetBlue",FALSE,9,"ORD"
"18917","JetBlue",FALSE,28,"MCO"
"18918","JetBlue",FALSE,8,"MSY"
"18919","JetBlue",FALSE,30,"LAX"
"18920","JetBlue",TRUE,49,"BUF"
"18921","JetBlue",FALSE,-11,"FLL"
"18922","JetBlue",TRUE,35,"LAS"
"18923","JetBlue",FALSE,25,"SJU"
"18924","American",FALSE,22,"MCO"
"18925","American",FALSE,7,"FLL"
"18926","American",FALSE,-2,"MIA"
"18927","American",FALSE,14,"LAX"
"18928","JetBlue",FALSE,17,"SRQ"
"18929","JetBlue",TRUE,37,"IAD"
"18930","JetBlue",FALSE,14,"SFO"
"18931","American",FALSE,12,"SFO"
"18932","JetBlue",FALSE,10,"CLT"
"18933","JetBlue",FALSE,21,"SYR"
"18934","JetBlue",TRUE,35,"FLL"
"18935","JetBlue",FALSE,18,"PIT"
"18936","American",FALSE,5,"BOS"
"18937","JetBlue",FALSE,30,"SAN"
"18938","JetBlue",TRUE,44,"SJU"
"18939","JetBlue",TRUE,35,"JAX"
"18940","American",FALSE,8,"STT"
"18941","American",FALSE,28,"SJU"
"18942","JetBlue",FALSE,24,"AUS"
"18943","JetBlue",TRUE,32,"BTV"
"18944","JetBlue",FALSE,29,"RDU"
"18945","JetBlue",FALSE,11,"ROC"
"18946","American",FALSE,19,"LAX"
"18947","JetBlue",TRUE,61,"TPA"
"18948","JetBlue",FALSE,28,"BUF"
"18949","American",TRUE,47,"MIA"
"18950","JetBlue",FALSE,17,"BOS"
"18951","JetBlue",TRUE,50,"FLL"
"18952","JetBlue",FALSE,27,"PWM"
"18953","JetBlue",FALSE,0,"BOS"
"18954","American",FALSE,-17,"SFO"
"18955","American",FALSE,7,"LAX"
"18956","JetBlue",FALSE,-2,"SFO"
"18957","JetBlue",FALSE,-7,"MCO"
"18958","JetBlue",TRUE,64,"LAS"
"18959","JetBlue",FALSE,-8,"MSY"
"18960","JetBlue",FALSE,12,"LAX"
"18961","JetBlue",FALSE,2,"RSW"
"18962","JetBlue",TRUE,137,"MCO"
"18963","JetBlue",FALSE,-7,"HOU"
"18964","JetBlue",TRUE,50,"BTV"
"18965","JetBlue",FALSE,-11,"SYR"
"18966","American",TRUE,32,"LAX"
"18967","JetBlue",FALSE,11,"BUF"
"18968","American",FALSE,-16,"MIA"
"18969","JetBlue",TRUE,46,"LGB"
"18970","JetBlue",FALSE,4,"ROC"
"18971","JetBlue",FALSE,20,"BOS"
"18972","JetBlue",FALSE,15,"PBI"
"18973","JetBlue",FALSE,16,"FLL"
"18974","JetBlue",FALSE,4,"SJU"
"18975","American",FALSE,4,"LAX"
"18976","JetBlue",FALSE,-9,"SEA"
"18977","JetBlue",FALSE,21,"JAX"
"18978","JetBlue",TRUE,36,"MCO"
"18979","JetBlue",FALSE,-18,"SRQ"
"18980","JetBlue",FALSE,13,"MCO"
"18981","JetBlue",TRUE,62,"TPA"
"18982","American",FALSE,12,"MCO"
"18983","JetBlue",FALSE,10,"MSY"
"18984","JetBlue",TRUE,123,"PBI"
"18985","American",FALSE,-4,"FLL"
"18986","American",TRUE,43,"LAX"
"18987","JetBlue",FALSE,-20,"SJU"
"18988","JetBlue",FALSE,-14,"PIT"
"18989","American",FALSE,25,"SJU"
"18990","JetBlue",FALSE,-2,"MCO"
"18991","JetBlue",FALSE,-7,"LAX"
"18992","JetBlue",FALSE,5,"CLT"
"18993","JetBlue",FALSE,-1,"RSW"
"18994","JetBlue",FALSE,11,"BUR"
"18995","JetBlue",TRUE,34,"SAN"
"18996","JetBlue",TRUE,71,"ORD"
"18997","JetBlue",FALSE,13,"LGB"
"18998","JetBlue",FALSE,-20,"PBI"
"18999","JetBlue",FALSE,-25,"FLL"
"19000","JetBlue",FALSE,-5,"SJU"
"19001","American",TRUE,50,"MIA"
"19002","JetBlue",FALSE,-17,"MCO"
"19003","JetBlue",FALSE,-14,"JAX"
"19004","JetBlue",FALSE,-19,"PBI"
"19005","JetBlue",FALSE,-15,"SYR"
"19006","JetBlue",FALSE,7,"BUF"
"19007","JetBlue",TRUE,60,"TPA"
"19008","JetBlue",FALSE,24,"SRQ"
"19009","JetBlue",FALSE,18,"MSY"
"19010","JetBlue",FALSE,-22,"PIT"
"19011","JetBlue",FALSE,-16,"MCO"
"19012","JetBlue",FALSE,-3,"SJU"
"19013","JetBlue",FALSE,-21,"RSW"
"19014","American",TRUE,52,"LAX"
"19015","JetBlue",FALSE,-12,"LAX"
"19016","JetBlue",FALSE,5,"CLT"
"19017","American",FALSE,3,"LAS"
"19018","American",FALSE,12,"LAX"
"19019","JetBlue",FALSE,14,"SAN"
"19020","JetBlue",FALSE,-15,"PBI"
"19021","American",FALSE,-8,"SAN"
"19022","JetBlue",FALSE,7,"FLL"
"19023","JetBlue",FALSE,-7,"RDU"
"19024","JetBlue",FALSE,20,"BTV"
"19025","JetBlue",FALSE,-8,"FLL"
"19026","JetBlue",TRUE,131,"ORD"
"19027","JetBlue",FALSE,-16,"MCO"
"19028","JetBlue",FALSE,8,"LAS"
"19029","American",FALSE,-25,"SEA"
"19030","JetBlue",FALSE,11,"BUF"
"19031","American",FALSE,-13,"SJU"
"19032","JetBlue",FALSE,-2,"PHX"
"19033","American",TRUE,69,"MIA"
"19034","American",FALSE,6,"LAX"
"19035","JetBlue",FALSE,27,"SLC"
"19036","JetBlue",FALSE,23,"MCO"
"19037","JetBlue",FALSE,-12,"SFO"
"19038","JetBlue",FALSE,-22,"FLL"
"19039","JetBlue",FALSE,-12,"HOU"
"19040","JetBlue",FALSE,-9,"MSY"
"19041","JetBlue",FALSE,-2,"RSW"
"19042","JetBlue",FALSE,20,"FLL"
"19043","American",FALSE,15,"LAX"
"19044","JetBlue",TRUE,39,"BUF"
"19045","JetBlue",FALSE,4,"BTV"
"19046","JetBlue",FALSE,24,"BUF"
"19047","JetBlue",FALSE,12,"PWM"
"19048","JetBlue",FALSE,10,"ROC"
"19049","JetBlue",FALSE,-18,"PSE"
"19050","JetBlue",FALSE,-2,"BQN"
"19051","American",FALSE,-4,"MIA"
"19052","JetBlue",FALSE,20,"BQN"
"19053","JetBlue",FALSE,-17,"RSW"
"19054","JetBlue",FALSE,-16,"FLL"
"19055","JetBlue",FALSE,-6,"PBI"
"19056","JetBlue",FALSE,-22,"MCO"
"19057","American",FALSE,-16,"SJU"
"19058","JetBlue",FALSE,-3,"ORD"
"19059","JetBlue",FALSE,13,"SJU"
"19060","JetBlue",FALSE,-20,"MSY"
"19061","JetBlue",FALSE,-14,"LAX"
"19062","JetBlue",FALSE,-6,"LAS"
"19063","American",FALSE,-3,"MCO"
"19064","American",FALSE,-35,"FLL"
"19065","JetBlue",FALSE,-9,"SJU"
"19066","JetBlue",FALSE,-12,"FLL"
"19067","American",FALSE,-28,"MIA"
"19068","JetBlue",TRUE,35,"BUF"
"19069","American",FALSE,-33,"LAX"
"19070","JetBlue",FALSE,-22,"SRQ"
"19071","JetBlue",FALSE,-12,"SYR"
"19072","American",FALSE,-38,"STT"
"19073","JetBlue",FALSE,-11,"PIT"
"19074","American",FALSE,-9,"BOS"
"19075","American",FALSE,8,"SFO"
"19076","JetBlue",FALSE,-20,"SJU"
"19077","American",FALSE,20,"SJU"
"19078","American",FALSE,-25,"MIA"
"19079","JetBlue",FALSE,-5,"TPA"
"19080","JetBlue",TRUE,31,"FLL"
"19081","JetBlue",FALSE,11,"AUS"
"19082","American",FALSE,15,"LAX"
"19083","JetBlue",FALSE,-6,"BTV"
"19084","JetBlue",FALSE,-20,"RDU"
"19085","JetBlue",FALSE,-13,"FLL"
"19086","JetBlue",TRUE,98,"IAD"
"19087","JetBlue",FALSE,10,"BOS"
"19088","JetBlue",FALSE,1,"BUF"
"19089","JetBlue",FALSE,-19,"MCO"
"19090","JetBlue",FALSE,-5,"PWM"
"19091","JetBlue",FALSE,-2,"LAS"
"19092","JetBlue",TRUE,53,"ROC"
"19093","American",FALSE,-5,"LAX"
"19094","American",FALSE,-13,"SFO"
"19095","JetBlue",FALSE,-19,"SFO"
"19096","JetBlue",FALSE,3,"MCO"
"19097","JetBlue",FALSE,-3,"LAX"
"19098","JetBlue",FALSE,18,"MSY"
"19099","JetBlue",FALSE,3,"RSW"
"19100","JetBlue",FALSE,-9,"HOU"
"19101","American",FALSE,-7,"LAX"
"19102","JetBlue",FALSE,-1,"SYR"
"19103","JetBlue",FALSE,7,"BUF"
"19104","JetBlue",TRUE,107,"BTV"
"19105","American",FALSE,-2,"BOS"
"19106","JetBlue",FALSE,-1,"BOS"
"19107","JetBlue",FALSE,-29,"PBI"
"19108","American",FALSE,-7,"MIA"
"19109","JetBlue",FALSE,-2,"FLL"
"19110","JetBlue",FALSE,-12,"SJU"
"19111","American",FALSE,-4,"LAX"
"19112","JetBlue",TRUE,50,"ROC"
"19113","JetBlue",FALSE,-15,"MCO"
"19114","JetBlue",FALSE,-9,"SEA"
"19115","JetBlue",FALSE,3,"JAX"
"19116","JetBlue",FALSE,-6,"BOS"
"19117","JetBlue",TRUE,46,"PWM"
"19118","JetBlue",FALSE,-17,"MCO"
"19119","American",FALSE,-5,"MCO"
"19120","JetBlue",FALSE,5,"PBI"
"19121","JetBlue",FALSE,18,"BUF"
"19122","JetBlue",FALSE,21,"SYR"
"19123","American",TRUE,68,"MIA"
"19124","American",FALSE,3,"LAX"
"19125","JetBlue",FALSE,-5,"PIT"
"19126","JetBlue",FALSE,-33,"SJU"
"19127","American",FALSE,14,"FLL"
"19128","JetBlue",TRUE,126,"TPA"
"19129","JetBlue",FALSE,3,"LAX"
"19130","JetBlue",FALSE,8,"MCO"
"19131","American",FALSE,8,"SJU"
"19132","JetBlue",FALSE,3,"CLT"
"19133","American",TRUE,36,"DFW"
"19134","JetBlue",FALSE,1,"RSW"
"19135","American",FALSE,-23,"LAX"
"19136","JetBlue",FALSE,-11,"BUR"
"19137","American",FALSE,0,"LAS"
"19138","JetBlue",FALSE,-19,"ROC"
"19139","American",FALSE,1,"BOS"
"19140","JetBlue",FALSE,-22,"FLL"
"19141","American",TRUE,35,"AUS"
"19142","JetBlue",FALSE,30,"SAN"
"19143","JetBlue",FALSE,0,"PBI"
"19144","JetBlue",TRUE,71,"ORD"
"19145","American",FALSE,3,"SAN"
"19146","American",FALSE,-32,"SFO"
"19147","JetBlue",FALSE,21,"BTV"
"19148","JetBlue",FALSE,5,"IAD"
"19149","JetBlue",FALSE,16,"RDU"
"19150","JetBlue",FALSE,-30,"LGB"
"19151","JetBlue",FALSE,-13,"FLL"
"19152","JetBlue",FALSE,-19,"LAS"
"19153","JetBlue",FALSE,7,"MCO"
"19154","JetBlue",FALSE,-4,"SJC"
"19155","American",FALSE,-46,"SEA"
"19156","American",TRUE,75,"ORD"
"19157","American",TRUE,67,"MIA"
"19158","JetBlue",FALSE,3,"SMF"
"19159","JetBlue",FALSE,-10,"OAK"
"19160","JetBlue",TRUE,37,"PHX"
"19161","JetBlue",TRUE,31,"SLC"
"19162","JetBlue",TRUE,99,"BOS"
"19163","JetBlue",TRUE,50,"BUF"
"19164","JetBlue",FALSE,17,"MCO"
"19165","American",FALSE,-20,"TPA"
"19166","JetBlue",FALSE,-15,"FLL"
"19167","American",TRUE,36,"SJU"
"19168","JetBlue",FALSE,-18,"SFO"
"19169","JetBlue",FALSE,10,"TPA"
"19170","JetBlue",FALSE,-2,"AUS"
"19171","American",FALSE,19,"BOS"
"19172","JetBlue",FALSE,-26,"RSW"
"19173","JetBlue",FALSE,0,"MSY"
"19174","JetBlue",FALSE,10,"HOU"
"19175","JetBlue",FALSE,-14,"LAX"
"19176","JetBlue",FALSE,30,"BOS"
"19177","JetBlue",FALSE,-28,"PDX"
"19178","American",TRUE,223,"EGE"
"19179","American",FALSE,-17,"LAX"
"19180","JetBlue",FALSE,-4,"BUF"
"19181","JetBlue",FALSE,-10,"FLL"
"19182","JetBlue",TRUE,35,"BOS"
"19183","JetBlue",FALSE,6,"SYR"
"19184","JetBlue",TRUE,37,"DEN"
"19185","American",TRUE,210,"LAX"
"19186","JetBlue",FALSE,21,"BUF"
"19187","JetBlue",FALSE,24,"BOS"
"19188","JetBlue",FALSE,28,"ROC"
"19189","JetBlue",TRUE,32,"PWM"
"19190","JetBlue",TRUE,34,"BTV"
"19191","JetBlue",FALSE,-28,"BQN"
"19192","JetBlue",FALSE,-19,"PSE"
"19193","JetBlue",TRUE,144,"BUF"
"19194","JetBlue",TRUE,92,"BUF"
"19195","JetBlue",FALSE,3,"PSE"
"19196","JetBlue",TRUE,82,"BOS"
"19197","JetBlue",TRUE,161,"BOS"
"19198","JetBlue",TRUE,120,"BTV"
"19199","JetBlue",TRUE,125,"PWM"
"19200","JetBlue",TRUE,322,"MSY"
"19201","American",FALSE,-19,"MIA"
"19202","JetBlue",FALSE,-18,"BQN"
"19203","JetBlue",FALSE,-17,"FLL"
"19204","JetBlue",FALSE,-8,"PBI"
"19205","JetBlue",FALSE,-17,"SJU"
"19206","JetBlue",FALSE,-11,"MCO"
"19207","JetBlue",FALSE,2,"ORD"
"19208","JetBlue",FALSE,-4,"TPA"
"19209","American",FALSE,-17,"SJU"
"19210","JetBlue",TRUE,35,"RSW"
"19211","JetBlue",FALSE,9,"BUF"
"19212","JetBlue",FALSE,-5,"MSY"
"19213","JetBlue",FALSE,7,"FLL"
"19214","JetBlue",FALSE,0,"LAX"
"19215","JetBlue",FALSE,-4,"LAS"
"19216","American",FALSE,-13,"MCO"
"19217","American",FALSE,-6,"FLL"
"19218","JetBlue",FALSE,-12,"SJU"
"19219","American",FALSE,-12,"MIA"
"19220","American",FALSE,-10,"LAX"
"19221","JetBlue",FALSE,8,"IAD"
"19222","JetBlue",FALSE,9,"SRQ"
"19223","American",FALSE,-34,"SFO"
"19224","JetBlue",FALSE,-24,"SFO"
"19225","JetBlue",FALSE,14,"CLT"
"19226","JetBlue",FALSE,0,"SYR"
"19227","American",FALSE,-9,"BOS"
"19228","JetBlue",FALSE,-29,"SJU"
"19229","JetBlue",FALSE,11,"PIT"
"19230","JetBlue",FALSE,16,"JAX"
"19231","JetBlue",FALSE,-1,"SAN"
"19232","JetBlue",TRUE,37,"FLL"
"19233","JetBlue",FALSE,0,"TPA"
"19234","American",FALSE,-14,"MIA"
"19235","American",FALSE,6,"LAX"
"19236","American",FALSE,17,"SJU"
"19237","JetBlue",FALSE,3,"ROC"
"19238","JetBlue",FALSE,6,"BOS"
"19239","JetBlue",FALSE,-13,"FLL"
"19240","JetBlue",TRUE,48,"AUS"
"19241","JetBlue",FALSE,21,"BUF"
"19242","JetBlue",FALSE,17,"MCO"
"19243","JetBlue",FALSE,-16,"LAS"
"19244","JetBlue",FALSE,5,"PWM"
"19245","American",FALSE,-23,"SFO"
"19246","American",FALSE,-10,"LAX"
"19247","JetBlue",FALSE,-23,"SFO"
"19248","JetBlue",FALSE,7,"MCO"
"19249","JetBlue",FALSE,12,"MSY"
"19250","JetBlue",TRUE,106,"BTV"
"19251","JetBlue",FALSE,24,"BTV"
"19252","JetBlue",FALSE,-9,"RSW"
"19253","JetBlue",FALSE,-9,"LAX"
"19254","JetBlue",TRUE,155,"RDU"
"19255","JetBlue",TRUE,62,"HOU"
"19256","American",FALSE,-17,"LAX"
"19257","JetBlue",FALSE,-16,"SYR"
"19258","JetBlue",FALSE,-25,"LGB"
"19259","American",FALSE,14,"BOS"
"19260","JetBlue",FALSE,-11,"FLL"
"19261","American",FALSE,-2,"MIA"
"19262","JetBlue",FALSE,-11,"ROC"
"19263","JetBlue",TRUE,62,"BUF"
"19264","JetBlue",FALSE,-15,"SJU"
"19265","JetBlue",FALSE,15,"PBI"
"19266","American",FALSE,-5,"LAX"
"19267","JetBlue",FALSE,-10,"SEA"
"19268","American",TRUE,330,"STT"
"19269","JetBlue",TRUE,32,"MCO"
"19270","JetBlue",FALSE,16,"TPA"
"19271","JetBlue",FALSE,-15,"SRQ"
"19272","JetBlue",FALSE,-21,"MCO"
"19273","JetBlue",TRUE,122,"BOS"
"19274","JetBlue",TRUE,56,"PWM"
"19275","JetBlue",TRUE,38,"BOS"
"19276","American",FALSE,-12,"MCO"
"19277","American",FALSE,-23,"MIA"
"19278","American",FALSE,-26,"SFO"
"19279","JetBlue",TRUE,61,"MSY"
"19280","JetBlue",TRUE,40,"SYR"
"19281","JetBlue",TRUE,74,"BUF"
"19282","JetBlue",TRUE,55,"PBI"
"19283","American",FALSE,26,"DFW"
"19284","JetBlue",FALSE,-34,"LAX"
"19285","JetBlue",FALSE,-14,"SJU"
"19286","JetBlue",FALSE,19,"MCO"
"19287","American",FALSE,3,"BOS"
"19288","JetBlue",FALSE,-13,"BUR"
"19289","JetBlue",FALSE,-8,"ROC"
"19290","American",TRUE,63,"FLL"
"19291","JetBlue",FALSE,-1,"PBI"
"19292","American",TRUE,76,"SJU"
"19293","American",TRUE,41,"LAS"
"19294","JetBlue",TRUE,41,"SAN"
"19295","American",TRUE,85,"EGE"
"19296","JetBlue",FALSE,-22,"LGB"
"19297","American",FALSE,13,"SFO"
"19298","JetBlue",FALSE,10,"SJC"
"19299","American",TRUE,55,"MIA"
"19300","JetBlue",TRUE,54,"BTV"
"19301","JetBlue",TRUE,53,"IAD"
"19302","JetBlue",TRUE,171,"ORD"
"19303","JetBlue",FALSE,18,"LAS"
"19304","American",FALSE,23,"SEA"
"19305","American",TRUE,140,"LAX"
"19306","JetBlue",TRUE,336,"JAX"
"19307","American",FALSE,22,"LAX"
"19308","American",TRUE,214,"AUS"
"19309","JetBlue",TRUE,120,"FLL"
"19310","JetBlue",TRUE,213,"RSW"
"19311","JetBlue",FALSE,11,"FLL"
"19312","JetBlue",FALSE,11,"SFO"
"19313","JetBlue",TRUE,63,"SLC"
"19314","JetBlue",FALSE,15,"OAK"
"19315","JetBlue",TRUE,62,"MCO"
"19316","JetBlue",TRUE,147,"MCO"
"19317","JetBlue",TRUE,169,"BOS"
"19318","American",TRUE,211,"SAN"
"19319","JetBlue",FALSE,6,"BOS"
"19320","JetBlue",TRUE,115,"PHX"
"19321","JetBlue",FALSE,20,"LAX"
"19322","American",FALSE,-16,"LAX"
"19323","JetBlue",TRUE,57,"RSW"
"19324","JetBlue",TRUE,357,"PIT"
"19325","American",TRUE,146,"SJU"
"19326","JetBlue",TRUE,326,"CLT"
"19327","JetBlue",TRUE,75,"PDX"
"19328","American",TRUE,150,"TPA"
"19329","JetBlue",TRUE,307,"FLL"
"19330","JetBlue",TRUE,294,"RDU"
"19331","JetBlue",TRUE,172,"HOU"
"19332","JetBlue",TRUE,203,"AUS"
"19333","JetBlue",TRUE,42,"SYR"
"19334","JetBlue",TRUE,206,"TPA"
"19335","JetBlue",TRUE,128,"DEN"
"19336","American",TRUE,215,"BOS"
"19337","JetBlue",FALSE,-24,"BQN"
"19338","JetBlue",TRUE,72,"ROC"
"19339","JetBlue",TRUE,136,"FLL"
"19340","JetBlue",TRUE,86,"BTV"
"19341","JetBlue",FALSE,-26,"BQN"
"19342","American",FALSE,-22,"MIA"
"19343","JetBlue",FALSE,-8,"RSW"
"19344","JetBlue",FALSE,-11,"FLL"
"19345","JetBlue",FALSE,4,"PBI"
"19346","JetBlue",FALSE,-25,"SJU"
"19347","JetBlue",FALSE,-16,"MCO"
"19348","JetBlue",FALSE,-7,"ORD"
"19349","American",FALSE,-38,"SJU"
"19350","JetBlue",FALSE,-11,"BOS"
"19351","JetBlue",FALSE,-13,"BUF"
"19352","JetBlue",FALSE,0,"MSY"
"19353","JetBlue",FALSE,-9,"LAS"
"19354","JetBlue",FALSE,-27,"LAX"
"19355","American",FALSE,-17,"MCO"
"19356","JetBlue",FALSE,-19,"FLL"
"19357","JetBlue",FALSE,-18,"SJU"
"19358","American",FALSE,-3,"FLL"
"19359","American",FALSE,-4,"MIA"
"19360","JetBlue",FALSE,-1,"IAD"
"19361","JetBlue",FALSE,-14,"SRQ"
"19362","American",FALSE,-43,"SFO"
"19363","JetBlue",FALSE,-8,"SYR"
"19364","JetBlue",FALSE,4,"CLT"
"19365","American",FALSE,-31,"STT"
"19366","American",FALSE,-4,"BOS"
